"TOA5","Tower1","CR1000","67668","CR1000.Std.27.04","CPU:106330-1.CR1","28471","OneHr"
"TIMESTAMP","RECORD","TotPrec"
"TS","RN",""
"","","Tot"
"2015-07-23 08:00:00",4242,0
"2015-07-23 09:00:00",4243,0
"2015-07-23 10:00:00",4244,0
"2015-07-23 11:00:00",4245,0
"2015-07-23 12:00:00",4246,0
"2015-07-23 13:00:00",4247,0
"2015-07-23 14:00:00",4248,0
"2015-07-23 15:00:00",4249,0
"2015-07-23 16:00:00",4250,0
"2015-07-23 17:00:00",4251,0
"2015-07-23 18:00:00",4252,0
"2015-07-23 19:00:00",4253,0
"2015-07-23 20:00:00",4254,0
"2015-07-23 21:00:00",4255,0
"2015-07-23 22:00:00",4256,0
"2015-07-23 23:00:00",4257,0
"2015-07-23 24:00:00",4258,0
"2015-07-24 01:00:00",4259,0
"2015-07-24 02:00:00",4260,0
"2015-07-24 03:00:00",4261,0
"2015-07-24 04:00:00",4262,0
"2015-07-24 05:00:00",4263,0
"2015-07-24 06:00:00",4264,0
"2015-07-24 07:00:00",4265,0
"2015-07-24 08:00:00",4266,0
"2015-07-24 09:00:00",4267,0
"2015-07-24 10:00:00",4268,0
"2015-07-24 11:00:00",4269,0
"2015-07-24 12:00:00",4270,0
"2015-07-24 13:00:00",4271,0
"2015-07-24 14:00:00",4272,0
"2015-07-24 15:00:00",4273,0
"2015-07-24 16:00:00",4274,0
"2015-07-24 17:00:00",4275,0
"2015-07-24 18:00:00",4276,0
"2015-07-24 19:00:00",4277,0
"2015-07-24 20:00:00",4278,0
"2015-07-24 21:00:00",4279,0
"2015-07-24 22:00:00",4280,0
"2015-07-24 23:00:00",4281,0
"2015-07-24 24:00:00",4282,0
"2015-07-25 01:00:00",4283,0
"2015-07-25 02:00:00",4284,0
"2015-07-25 03:00:00",4285,0
"2015-07-25 04:00:00",4286,0
"2015-07-25 05:00:00",4287,0
"2015-07-25 06:00:00",4288,0
"2015-07-25 07:00:00",4289,0
"2015-07-25 08:00:00",4290,0
"2015-07-25 09:00:00",4291,0
"2015-07-25 10:00:00",4292,0
"2015-07-25 11:00:00",4293,0
"2015-07-25 12:00:00",4294,0
"2015-07-25 13:00:00",4295,0
"2015-07-25 14:00:00",4296,0
"2015-07-25 15:00:00",4297,0
"2015-07-25 16:00:00",4298,0
"2015-07-25 17:00:00",4299,0
"2015-07-25 18:00:00",4300,0
"2015-07-25 19:00:00",4301,0
"2015-07-25 20:00:00",4302,0
"2015-07-25 21:00:00",4303,0
"2015-07-25 22:00:00",4304,0
"2015-07-25 23:00:00",4305,0
"2015-07-25 24:00:00",4306,0
"2015-07-26 01:00:00",4307,0
"2015-07-26 02:00:00",4308,0
"2015-07-26 03:00:00",4309,0
"2015-07-26 04:00:00",4310,0
"2015-07-26 05:00:00",4311,0
"2015-07-26 06:00:00",4312,0
"2015-07-26 07:00:00",4313,0
"2015-07-26 08:00:00",4314,0
"2015-07-26 09:00:00",4315,0
"2015-07-26 10:00:00",4316,0
"2015-07-26 11:00:00",4317,0
"2015-07-26 12:00:00",4318,0
"2015-07-26 13:00:00",4319,0
"2015-07-26 14:00:00",4320,0
"2015-07-26 15:00:00",4321,0
"2015-07-26 16:00:00",4322,0
"2015-07-26 17:00:00",4323,0
"2015-07-26 18:00:00",4324,0
"2015-07-26 19:00:00",4325,0
"2015-07-26 20:00:00",4326,0
"2015-07-26 21:00:00",4327,0
"2015-07-26 22:00:00",4328,0
"2015-07-26 23:00:00",4329,0
"2015-07-26 24:00:00",4330,0
"2015-07-27 01:00:00",4331,0
"2015-07-27 02:00:00",4332,0
"2015-07-27 03:00:00",4333,0
"2015-07-27 04:00:00",4334,0
"2015-07-27 05:00:00",4335,0
"2015-07-27 06:00:00",4336,0
"2015-07-27 07:00:00",4337,0
"2015-07-27 08:00:00",4338,0
"2015-07-27 09:00:00",4339,0
"2015-07-27 10:00:00",4340,0
"2015-07-27 11:00:00",4341,0
"2015-07-27 12:00:00",4342,0
"2015-07-27 13:00:00",4343,0
"2015-07-27 14:00:00",4344,0
"2015-07-27 15:00:00",4345,0
"2015-07-27 16:00:00",4346,0
"2015-07-27 17:00:00",4347,0
"2015-07-27 18:00:00",4348,0
"2015-07-27 19:00:00",4349,0
"2015-07-27 20:00:00",4350,0
"2015-07-27 21:00:00",4351,0
"2015-07-27 22:00:00",4352,0
"2015-07-27 23:00:00",4353,0
"2015-07-27 24:00:00",4354,0
"2015-07-28 01:00:00",4355,0
"2015-07-28 02:00:00",4356,0
"2015-07-28 03:00:00",4357,0
"2015-07-28 04:00:00",4358,0
"2015-07-28 05:00:00",4359,0
"2015-07-28 06:00:00",4360,0
"2015-07-28 07:00:00",4361,0
"2015-07-28 08:00:00",4362,0
"2015-07-28 09:00:00",4363,0
"2015-07-28 10:00:00",4364,0
"2015-07-28 11:00:00",4365,0
"2015-07-28 12:00:00",4366,0
"2015-07-28 13:00:00",4367,0
"2015-07-28 14:00:00",4368,0
"2015-07-28 15:00:00",4369,0
"2015-07-28 16:00:00",4370,0
"2015-07-28 17:00:00",4371,0
"2015-07-28 18:00:00",4372,0
"2015-07-28 19:00:00",4373,0
"2015-07-28 20:00:00",4374,0
"2015-07-28 21:00:00",4375,0
"2015-07-28 22:00:00",4376,0
"2015-07-28 23:00:00",4377,0
"2015-07-28 24:00:00",4378,0
"2015-07-29 01:00:00",4379,0
"2015-07-29 02:00:00",4380,0
"2015-07-29 03:00:00",4381,0
"2015-07-29 04:00:00",4382,0
"2015-07-29 05:00:00",4383,0
"2015-07-29 06:00:00",4384,0
"2015-07-29 07:00:00",4385,0
"2015-07-29 08:00:00",4386,0
"2015-07-29 09:00:00",4387,0
"2015-07-29 10:00:00",4388,0
"2015-07-29 11:00:00",4389,0
"2015-07-29 12:00:00",4390,0
"2015-07-29 13:00:00",4391,0
"2015-07-29 14:00:00",4392,0
"2015-07-29 15:00:00",4393,0
"2015-07-29 16:00:00",4394,1.95
"2015-07-29 17:00:00",4395,0
"2015-07-29 18:00:00",4396,0
"2015-07-29 19:00:00",4397,0.025
"2015-07-29 20:00:00",4398,0
"2015-07-29 21:00:00",4399,0
"2015-07-29 22:00:00",4400,0
"2015-07-29 23:00:00",4401,0
"2015-07-29 24:00:00",4402,0
"2015-07-30 01:00:00",4403,0
"2015-07-30 02:00:00",4404,0.025
"2015-07-30 03:00:00",4405,0
"2015-07-30 04:00:00",4406,0.05
"2015-07-30 05:00:00",4407,0
"2015-07-30 06:00:00",4408,0
"2015-07-30 07:00:00",4409,0
"2015-07-30 08:00:00",4410,0
"2015-07-30 09:00:00",4411,0
"2015-07-30 10:00:00",4412,0
"2015-07-30 11:00:00",4413,0
"2015-07-30 12:00:00",4414,0
"2015-07-30 13:00:00",4415,0
"2015-07-30 14:00:00",4416,0
"2015-07-30 15:00:00",4417,0
"2015-07-30 16:00:00",4418,0
"2015-07-30 17:00:00",4419,0
"2015-07-30 18:00:00",4420,0
"2015-07-30 19:00:00",4421,0
"2015-07-30 20:00:00",4422,0
"2015-07-30 21:00:00",4423,0
"2015-07-30 22:00:00",4424,0
"2015-07-30 23:00:00",4425,0
"2015-07-30 24:00:00",4426,0
"2015-07-31 01:00:00",4427,0
"2015-07-31 02:00:00",4428,0
"2015-07-31 03:00:00",4429,0
"2015-07-31 04:00:00",4430,0
"2015-07-31 05:00:00",4431,0
"2015-07-31 06:00:00",4432,0
"2015-07-31 07:00:00",4433,0
"2015-07-31 08:00:00",4434,0
"2015-07-31 09:00:00",4435,0
"2015-07-31 10:00:00",4436,0
"2015-07-31 11:00:00",4437,0
"2015-07-31 12:00:00",4438,0
"2015-07-31 13:00:00",4439,0
"2015-07-31 14:00:00",4440,0
"2015-07-31 15:00:00",4441,0
"2015-07-31 16:00:00",4442,0
"2015-07-31 17:00:00",4443,0
"2015-07-31 18:00:00",4444,0
"2015-07-31 19:00:00",4445,0
"2015-07-31 20:00:00",4446,0
"2015-07-31 21:00:00",4447,0
"2015-07-31 22:00:00",4448,0
"2015-07-31 23:00:00",4449,0
"2015-07-31 24:00:00",4450,0
"2015-08-01 01:00:00",4451,0
"2015-08-01 02:00:00",4452,0
"2015-08-01 03:00:00",4453,0
"2015-08-01 04:00:00",4454,0
"2015-08-01 05:00:00",4455,0
"2015-08-01 06:00:00",4456,0
"2015-08-01 07:00:00",4457,0
"2015-08-01 08:00:00",4458,0
"2015-08-01 09:00:00",4459,0
"2015-08-01 10:00:00",4460,0
"2015-08-01 11:00:00",4461,0
"2015-08-01 12:00:00",4462,0
"2015-08-01 13:00:00",4463,0
"2015-08-01 14:00:00",4464,0
"2015-08-01 15:00:00",4465,0
"2015-08-01 16:00:00",4466,0
"2015-08-01 17:00:00",4467,0
"2015-08-01 18:00:00",4468,0
"2015-08-01 19:00:00",4469,0
"2015-08-01 20:00:00",4470,0
"2015-08-01 21:00:00",4471,0
"2015-08-01 22:00:00",4472,0
"2015-08-01 23:00:00",4473,0
"2015-08-01 24:00:00",4474,0
"2015-08-02 01:00:00",4475,0
"2015-08-02 02:00:00",4476,0
"2015-08-02 03:00:00",4477,0
"2015-08-02 04:00:00",4478,0
"2015-08-02 05:00:00",4479,0
"2015-08-02 06:00:00",4480,0
"2015-08-02 07:00:00",4481,0
"2015-08-02 08:00:00",4482,0
"2015-08-02 09:00:00",4483,0
"2015-08-02 10:00:00",4484,0
"2015-08-02 11:00:00",4485,0
"2015-08-02 12:00:00",4486,0
"2015-08-02 13:00:00",4487,0
"2015-08-02 14:00:00",4488,0
"2015-08-02 15:00:00",4489,0
"2015-08-02 16:00:00",4490,0
"2015-08-02 17:00:00",4491,0
"2015-08-02 18:00:00",4492,0
"2015-08-02 19:00:00",4493,0
"2015-08-02 20:00:00",4494,0
"2015-08-02 21:00:00",4495,0
"2015-08-02 22:00:00",4496,0
"2015-08-02 23:00:00",4497,0
"2015-08-02 24:00:00",4498,0
