"TOA5","Tower2","CR1000","67785","CR1000.Std.27.04","CPU:106330-4(No 212).CR1","60482","SixHr"
"TIMESTAMP","RECORD","MaxAT","MinAT","TotPrec"
"TS","RN","Deg_C","Deg_C",""
"","","Max","Min","Tot"
"2015-04-14 18:00:00",223,21.2,18.1,0
"2015-04-14 24:00:00",224,19.1,11.1,0
"2015-04-15 06:00:00",225,12.6,8.9,0
"2015-04-15 12:00:00",226,23.8,11,0
"2015-04-15 18:00:00",227,26.4,23.5,0
"2015-04-15 24:00:00",228,23.5,18.2,0
"2015-04-16 06:00:00",229,20.3,14.9,0
"2015-04-16 12:00:00",230,21,15.8,0
"2015-04-16 18:00:00",231,22.2,19.6,0
"2015-04-16 24:00:00",232,19.6,6.9,0
"2015-04-17 06:00:00",233,7.7,-0.6,0
"2015-04-17 12:00:00",234,18.7,0.8,0
"2015-04-17 18:00:00",235,20.9,17,0
"2015-04-17 24:00:00",236,18.9,11.3,0
"2015-04-18 06:00:00",237,12.9,1.4,0
"2015-04-18 12:00:00",238,20.9,1.4,0
"2015-04-18 18:00:00",239,22.6,20.1,0
"2015-04-18 24:00:00",240,20.6,10.3,0
"2015-04-19 06:00:00",241,12.1,4,0
"2015-04-19 12:00:00",242,24.3,5.9,0
"2015-04-19 18:00:00",243,28.4,21.2,0
"2015-04-19 24:00:00",244,22,14.6,0
"2015-04-20 06:00:00",245,17.3,8.8,0
"2015-04-20 12:00:00",246,23.9,9.3,0
"2015-04-20 18:00:00",247,28.4,23.4,0
"2015-04-20 24:00:00",248,23.7,13.8,0
"2015-04-21 06:00:00",249,14,7.9,0
"2015-04-21 12:00:00",250,28.1,8.2,0
"2015-04-21 18:00:00",251,30.8,25,0
"2015-04-21 24:00:00",252,25.1,13.8,0
"2015-04-22 06:00:00",253,19.1,10.9,0
"2015-04-22 12:00:00",254,24.6,11.4,0
"2015-04-22 18:00:00",255,25.8,24.1,0
"2015-04-22 24:00:00",256,24.1,13.9,0
"2015-04-23 06:00:00",257,17.1,8.4,0
"2015-04-23 12:00:00",258,26.2,8.9,0
"2015-04-23 18:00:00",259,25.5,22.7,0
"2015-04-23 24:00:00",260,22.7,15.8,0.175
"2015-04-24 06:00:00",261,18.6,10.7,0.125
"2015-04-24 12:00:00",262,19.4,10.4,0
"2015-04-24 18:00:00",263,21.5,19.1,0
"2015-04-24 24:00:00",264,20.3,13.4,0
"2015-04-25 06:00:00",265,15.7,8.3,0
"2015-04-25 12:00:00",266,22.1,9.7,0
"2015-04-25 18:00:00",267,24.9,21.7,0
"2015-04-25 24:00:00",268,22.8,17.2,0
"2015-04-26 06:00:00",269,18,14.4,0
"2015-04-26 12:00:00",270,17.3,9.8,0
"2015-04-26 18:00:00",271,17.7,12.3,0
"2015-04-26 24:00:00",272,15.3,8.1,0
"2015-04-27 06:00:00",273,9.8,7.4,0
"2015-04-27 12:00:00",274,17.3,7.5,0
"2015-04-27 18:00:00",275,17.2,14.3,0
"2015-04-27 24:00:00",276,14.3,10.3,0
"2015-04-28 06:00:00",277,10.3,5.6,0
"2015-04-28 12:00:00",278,18.2,6.3,0
"2015-04-28 18:00:00",279,20.8,17.3,0
"2015-04-28 24:00:00",280,19.1,9.8,0
"2015-04-29 06:00:00",281,10.2,4.3,0
"2015-04-29 12:00:00",282,23.4,4.9,0
"2015-04-29 18:00:00",283,26.9,21.6,0
"2015-04-29 24:00:00",284,22.8,10.9,0
"2015-04-30 06:00:00",285,13.9,6.3,0
"2015-04-30 12:00:00",286,28.4,6.1,0
