"TOA5","Tower2","CR1000","67785","CR1000.Std.27.04","CPU:106330-4(No 212).CR1","60482","OneHr"
"TIMESTAMP","RECORD","TotPrec"
"TS","RN",""
"","","Tot"
"2015-08-09 10:00:00",4142,0
"2015-08-09 11:00:00",4143,0
"2015-08-09 12:00:00",4144,0
"2015-08-09 13:00:00",4145,0
"2015-08-09 14:00:00",4146,0
"2015-08-09 15:00:00",4147,0
"2015-08-09 16:00:00",4148,0
"2015-08-09 17:00:00",4149,0
"2015-08-09 18:00:00",4150,0
"2015-08-09 19:00:00",4151,0
"2015-08-09 20:00:00",4152,0
"2015-08-09 21:00:00",4153,0
"2015-08-09 22:00:00",4154,0
"2015-08-09 23:00:00",4155,0
"2015-08-09 24:00:00",4156,0
"2015-08-10 01:00:00",4157,0
"2015-08-10 02:00:00",4158,0
"2015-08-10 03:00:00",4159,0
"2015-08-10 04:00:00",4160,0
"2015-08-10 05:00:00",4161,0
"2015-08-10 06:00:00",4162,0
"2015-08-10 07:00:00",4163,0
"2015-08-10 08:00:00",4164,0
"2015-08-10 09:00:00",4165,0
"2015-08-10 10:00:00",4166,0
"2015-08-10 11:00:00",4167,0
"2015-08-10 12:00:00",4168,0
"2015-08-10 13:00:00",4169,0
"2015-08-10 14:00:00",4170,0
"2015-08-10 15:00:00",4171,0
"2015-08-10 16:00:00",4172,0
"2015-08-10 17:00:00",4173,0
"2015-08-10 18:00:00",4174,0
"2015-08-10 19:00:00",4175,0
"2015-08-10 20:00:00",4176,0
"2015-08-10 21:00:00",4177,0
"2015-08-10 22:00:00",4178,0
"2015-08-10 23:00:00",4179,0
"2015-08-10 24:00:00",4180,0
"2015-08-11 01:00:00",4181,0
"2015-08-11 02:00:00",4182,0
"2015-08-11 03:00:00",4183,0
"2015-08-11 04:00:00",4184,0
"2015-08-11 05:00:00",4185,0
"2015-08-11 06:00:00",4186,0
"2015-08-11 07:00:00",4187,0
"2015-08-11 08:00:00",4188,0
"2015-08-11 09:00:00",4189,0
"2015-08-11 10:00:00",4190,0
"2015-08-11 11:00:00",4191,0
"2015-08-11 12:00:00",4192,0
"2015-08-11 13:00:00",4193,0
"2015-08-11 14:00:00",4194,0
"2015-08-11 15:00:00",4195,0
"2015-08-11 16:00:00",4196,0
"2015-08-11 17:00:00",4197,0
"2015-08-11 18:00:00",4198,0
"2015-08-11 19:00:00",4199,0
"2015-08-11 20:00:00",4200,0
"2015-08-11 21:00:00",4201,0
"2015-08-11 22:00:00",4202,0
"2015-08-11 23:00:00",4203,0
"2015-08-11 24:00:00",4204,0
"2015-08-12 01:00:00",4205,0
"2015-08-12 02:00:00",4206,0
"2015-08-12 03:00:00",4207,0
"2015-08-12 04:00:00",4208,0
"2015-08-12 05:00:00",4209,0
"2015-08-12 06:00:00",4210,0
"2015-08-12 07:00:00",4211,0
"2015-08-12 08:00:00",4212,0
"2015-08-12 09:00:00",4213,0
"2015-08-12 10:00:00",4214,0
"2015-08-12 11:00:00",4215,0
"2015-08-12 12:00:00",4216,0
"2015-08-12 13:00:00",4217,0
"2015-08-12 14:00:00",4218,0
"2015-08-12 15:00:00",4219,0
"2015-08-12 16:00:00",4220,0
